index,env_id,curr_pos,curr_capacity,possible_actions,action,reward,bl_action,bl_reward,done
47502,95,1,0.57,[1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1.],8,1.040496826171875,0,0.0,False
47503,95,8,0.11,[1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1.],0,0.0,4,9.298081398010254,False
47504,95,0,1.0,[1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1.],3,9.216814041137695,2,0.6106013059616089,False
47505,95,3,0.59,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.],10,5.936884880065918,6,7.1346755027771,False
47506,95,10,0.27,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0.],0,0.0,1,0.9502311944961548,False
47507,95,0,1.0,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0.],5,13.922496795654297,0,0.0,False
47508,95,5,0.5,[1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.],9,16.827342987060547,10,10.15367031097412,False
47509,95,9,0.22,[1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.],2,13.013150215148926,5,4.22755241394043,False
47510,95,2,0.0,[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],0,0.0,7,9.91584300994873,False
47511,95,0,1.0,[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],4,9.298081398010254,0,0.0,False
47512,95,4,0.88,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,17.03421401977539,9,21.993579864501957,True
47513,95,0,1.0,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,16.09523582458496,8,21.913270950317383,True
48000,96,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],7,3.332448720932007,7,3.332448720932007,False
48001,96,7,0.72,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],6,13.86762237548828,4,2.580538511276245,False
48002,96,6,0.58,[1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1.],9,12.247051239013672,0,0.0,False
48003,96,9,0.46,[1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1.],10,11.578394889831545,2,4.556481838226318,False
48004,96,10,0.21,[1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0.],0,0.0,8,8.24816608428955,False
48005,96,0,1.0,[1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0.],2,4.556481838226318,6,7.253488063812256,False
48006,96,2,0.66,[1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0.],5,19.174598693847656,0,0.0,False
48007,96,5,0.47,[1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0.],3,3.26025915145874,3,13.717748641967772,False
48008,96,3,0.26,[1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0.],0,0.0,5,3.245469331741333,False
48009,96,0,1.0,[1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0.],8,12.254974365234377,1,7.372637271881103,False
48010,96,8,0.51,[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,17.619585037231445,9,29.04064178466797,False
48011,96,4,0.01,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,0,0.0,False
48012,96,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,19.193212509155277,10,31.84776496887207,True
48013,96,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,29.02558898925781,0,0.0,True
48500,97,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9,14.647526741027832,1,9.809874534606934,False
48501,97,9,0.71,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],6,4.491447925567627,9,15.182490348815918,False
48502,97,6,0.46,[1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1.],10,7.4164838790893555,6,4.491447925567627,False
48503,97,10,0.3,[1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0.],5,1.4538694620132446,8,2.100306749343872,False
48504,97,5,0.09,[1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0.],0,0.0,0,0.0,False
48505,97,0,1.0,[1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0.],1,9.809874534606934,3,13.91608428955078,False
48506,97,1,0.75,[1. 0. 1. 1. 1. 0. 0. 1. 1. 0. 0.],2,20.274324417114254,10,14.710393905639648,False
48507,97,2,0.31,[1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0.],0,0.0,5,1.4538694620132446,False
48508,97,0,1.0,[1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0.],4,25.234676361083984,4,3.0677852630615234,False
48509,97,4,0.68,[1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],8,11.23165225982666,0,0.0,False
48510,97,8,0.56,[1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],3,7.497137546539307,2,24.40777015686035,False
48511,97,3,0.39,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,17.881046295166016,7,29.940410614013672,True
48512,97,0,1.0,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,6.452888488769531,5,10.221234321594238,True
48513,97,1,0.89,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],3,13.648648262023926,5,35.8310546875,True
49000,98,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1,13.76698112487793,4,3.085991382598877,False
49001,98,1,0.76,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],10,10.456768035888672,10,4.399409770965576,False
49002,98,10,0.59,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0.],4,3.7675819396972656,0,0.0,False
49003,98,4,0.2,[1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0.],9,7.311105251312256,6,6.219874858856201,False
49004,98,9,0.08,[1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0.],0,0.0,9,3.113372564315796,False
49005,98,0,1.0,[1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0.],5,9.176897048950195,5,2.98537015914917,False
49006,98,5,0.75,[1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0.],8,2.268501043319702,0,0.0,False
49007,98,8,0.55,[1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0.],2,25.459922790527344,7,8.399949073791504,False
49008,98,2,0.24,[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0.],0,0.0,8,3.740288734436035,False
49009,98,0,1.0,[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0.],6,6.219874858856201,0,0.0,False
49010,98,6,0.51,[1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],7,3.6832237243652335,3,11.373906135559082,False
49011,98,7,0.05,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],0,0.0,1,2.6162726879119877,False
49012,98,0,1.0,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],3,11.373906135559082,0,0.0,False
49013,98,3,0.52,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],8,0.0,2,26.618133544921875,True
49500,99,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2,17.4372615814209,6,6.623093128204346,False
49501,99,2,0.58,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],1,11.440679550170898,9,13.136481285095217,False
49502,99,1,0.21,[1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0,0.0,5,2.039874315261841,False
49503,99,0,1.0,[1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],5,8.878024101257324,0,0.0,False
49504,99,5,0.53,[1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1.],8,2.258054256439209,7,11.071260452270508,False
49505,99,8,0.37,[1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1.],4,12.01893711090088,8,7.261330604553223,False
49506,99,4,0.21,[1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1.],9,13.544031143188477,2,8.831803321838379,False
49507,99,9,0.03,[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1.],0,0.0,0,0.0,False
49508,99,0,1.0,[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1.],7,11.071260452270508,1,20.525135040283203,False
49509,99,7,0.64,[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],10,16.011573791503906,4,16.49562644958496,False
49510,99,10,0.16,[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],0,0.0,0,0.0,False
49511,99,0,1.0,[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],3,47.06442260742188,10,37.10153198242188,False
49512,99,3,0.82,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,49.72408676147461,3,32.35648727416992,True
49513,99,4,0.0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,5,25.558135986328125,True
